Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,9,5,2022,18,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.9231095,6.949423,6.9694665,6.98669,7.000505,7.013165,7.0246015,7.035146,7.0456165,7.055775,7.065545,7.0749,7.0861475,7.097254,7.1092675,7.123676,7.1408025,7.161146,7.1903165
LSHTM,9,5,2022,19,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.1088435,7.13692,7.15606,7.173126,7.18663,7.201184,7.2128095,7.222442,7.232032,7.242305,7.2539445,7.264864,7.274413,7.284165,7.2980525,7.30985,7.3288475,7.354059,7.3795365
LSHTM,9,5,2022,20,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.2615315,7.291003,7.308859,7.32617,7.340375,7.352687,7.364933,7.375782,7.386261,7.397005,7.408385,7.417598,7.4283425,7.439657,7.4535225,7.466434,7.4826995,7.505596,7.539766
LSHTM,9,5,2022,21,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.3738075,7.403448,7.4255405,7.441092,7.4550975,7.469534,7.480803,7.491566,7.5021925,7.513985,7.5236605,7.534634,7.54573,7.556051,7.569065,7.584796,7.6010445,7.619611,7.6543215
LSHTM,9,5,2022,22,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.4486075,7.47522,7.500924,7.518086,7.5333775,7.544754,7.557601,7.569046,7.5793665,7.58933,7.599935,7.609268,7.620719,7.634405,7.646535,7.661006,7.6765,7.6952,7.7235285
LSHTM,9,5,2022,23,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.481495,7.512835,7.5363795,7.55294,7.5693175,7.581615,7.593983,7.60491,7.615357,7.627345,7.6370645,7.647972,7.658244,7.668957,7.68399,7.697554,7.7133535,7.731394,7.759014
LSHTM,9,5,2022,24,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.481864,7.515108,7.535983,7.554604,7.5680225,7.58112,7.593634,7.604062,7.6149445,7.6255,7.6360545,7.646874,7.6573785,7.670312,7.68298,7.695986,7.712476,7.731238,7.757373
LSHTM,9,5,2022,25,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.450277,7.480438,7.504627,7.519388,7.535615,7.548076,7.5592555,7.57231,7.580272,7.590945,7.6025035,7.611904,7.6235945,7.634971,7.6483775,7.661074,7.6793675,7.699969,7.723659
LSHTM,9,5,2022,26,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.3933545,7.4211,7.4444005,7.458816,7.4735,7.486054,7.4989195,7.50979,7.51962,7.52919,7.5419225,7.550388,7.559633,7.57176,7.5845425,7.597734,7.6159395,7.639737,7.6659985
LSHTM,9,5,2022,27,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.305986,7.340804,7.3631435,7.377334,7.3901775,7.403845,7.41456,7.424376,7.437227,7.44728,7.455549,7.466218,7.4768045,7.486445,7.4997825,7.513596,7.531259,7.554425,7.5853595
LSHTM,9,5,2022,28,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.2085545,7.241713,7.2662155,7.279542,7.291525,7.30427,7.3151,7.326484,7.3369725,7.346525,7.357423,7.36861,7.3784215,7.388643,7.3991125,7.414576,7.432173,7.450514,7.483043
LSHTM,9,5,2022,29,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,7.104706,7.131979,7.152452,7.169906,7.1837575,7.195069,7.2045025,7.215632,7.226352,7.237545,7.2487745,7.259006,7.268937,7.27933,7.291275,7.303814,7.3218445,7.342998,7.37266
LSHTM,9,5,2022,30,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.988976,7.020117,7.038436,7.054098,7.0683225,7.080898,7.092119,7.100622,7.112632,7.124205,7.1343535,7.144422,7.155547,7.166455,7.176935,7.192234,7.2066535,7.230014,7.2595375
LSHTM,9,5,2022,31,3,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.87475,6.904203,6.9243135,6.940568,6.95574,6.966577,6.9784995,6.988166,6.997802,7.007855,7.01965,7.031444,7.0412225,7.053485,7.0629325,7.076266,7.092838,7.112209,7.143237
LSHTM,9,5,2022,1,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.7594005,6.787912,6.8121355,6.831074,6.84352,6.856093,6.865886,6.876932,6.889007,6.898245,6.9092145,6.919242,6.930051,6.940471,6.951065,6.96466,6.980958,7.00176,7.0330405
LSHTM,9,5,2022,2,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.653637,6.682135,6.7079265,6.72224,6.73484,6.748112,6.7605555,6.77278,6.7831335,6.792925,6.8018325,6.813118,6.821984,6.833675,6.8449775,6.857744,6.875288,6.893018,6.923593
LSHTM,9,5,2022,3,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.5545075,6.584215,6.601267,6.618136,6.6338725,6.646967,6.65778,6.66954,6.6820755,6.69191,6.7014215,6.711832,6.720758,6.731479,6.7437375,6.757052,6.7736145,6.793171,6.8201315
LSHTM,9,5,2022,4,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.459651,6.486815,6.5045285,6.519814,6.5357825,6.549075,6.56056,6.57268,6.583101,6.59458,6.604509,6.614342,6.6255285,6.634626,6.6455375,6.660574,6.67446,6.692113,6.7240225
LSHTM,9,5,2022,5,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.361317,6.393301,6.4113835,6.425926,6.4395025,6.453001,6.466602,6.477966,6.488301,6.49811,6.510079,6.51966,6.5296215,6.540166,6.5507,6.563886,6.5801015,6.598608,6.6300285
LSHTM,9,5,2022,6,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.2700965,6.300036,6.318155,6.333936,6.3447225,6.357869,6.3697155,6.382782,6.39323,6.403215,6.412628,6.424152,6.4346205,6.445536,6.4561575,6.468372,6.483486,6.504694,6.5339795
LSHTM,9,5,2022,7,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.170906,6.201668,6.2205,6.234796,6.248115,6.260961,6.2726305,6.282546,6.2928365,6.303265,6.3132845,6.324594,6.333751,6.344045,6.3573675,6.3721120000000004,6.3883365,6.406253,6.4353825
LSHTM,9,5,2022,8,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,6.0645465,6.098281,6.1165755,6.129456,6.1449825,6.15712,6.1670865,6.178138,6.1874565,6.19845,6.208792,6.2184,6.22823,6.241029,6.2508,6.265494,6.2807525,6.300766,6.333624
LSHTM,9,5,2022,9,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.9479735,5.982451,6.001342,6.017364,6.02906,6.041195,6.051799,6.064406,6.0731595,6.085165,6.0948115,6.103106,6.113191,6.124995,6.137045,6.150262,6.1650165,6.184822,6.215039
LSHTM,9,5,2022,10,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.823972,5.854276,5.872719,5.887092,5.9024375,5.913599,5.925136,5.935582,5.9471745,5.95761,5.967509,5.977172,5.9871175,5.997066,6.00883,6.02488,6.039798,6.055559,6.0923125
LSHTM,9,5,2022,11,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.6850745,5.713293,5.7309385,5.746702,5.76061,5.77265,5.7835885,5.796374,5.8062735,5.81679,5.826146,5.837234,5.8447805,5.856355,5.87041,5.882664,5.896008,5.918442,5.9504145
LSHTM,9,5,2022,12,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.5342215,5.55794,5.5771185,5.591586,5.6032725,5.614996,5.6288795,5.64093,5.6508395,5.660515,5.66961,5.680368,5.69004,5.701265,5.713235,5.7263,5.7413085,5.76224,5.797699
LSHTM,9,5,2022,13,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.3640545,5.391307,5.4085205,5.423456,5.4347475,5.445525,5.459866,5.47173,5.4818205,5.49082,5.5005045,5.509352,5.519766,5.530936,5.5420425,5.558128,5.5746075,5.594369,5.62946
LSHTM,9,5,2022,14,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,5.1856525,5.212275,5.2287485,5.242254,5.2530125,5.267289,5.2777975,5.289622,5.300671,5.309085,5.317029,5.32598,5.337403,5.34822,5.361775,5.375816,5.3916815,5.41194,5.4444635
LSHTM,9,5,2022,15,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.9940395,5.021327,5.038574,5.051212,5.06273,5.07577,5.086753,5.096606,5.1064805,5.115555,5.1244615,5.134534,5.144587,5.155262,5.1679425,5.182052,5.197785,5.219591,5.246361
LSHTM,9,5,2022,16,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.7950235,4.822296,4.8395355,4.85408,4.8664475,4.87507,4.8856785,4.895888,4.9050775,4.915465,4.9254635,4.933976,4.9443305,4.955675,4.9677875,4.979866,4.994018,5.015543,5.042654
LSHTM,9,5,2022,17,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.591579,4.618925,4.635818,4.64979,4.662505,4.672457,4.681989,4.690206,4.699563,4.710395,4.7203045,4.729514,4.7386895000000004,4.749926,4.760375,4.772508,4.7875975,4.805592,4.832498
LSHTM,9,5,2022,18,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.3889985,4.412247,4.431367,4.44181,4.45505,4.465844,4.4741355,4.484078,4.493922,4.501975,4.512199,4.521026,4.533397,4.542307,4.552695,4.563524,4.5773735,4.593626,4.6231605
LSHTM,9,5,2022,19,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,4.1841685,4.207279,4.2247265,4.236478,4.249465,4.258653,4.2683445,4.277468,4.286684,4.29617,4.3059625,4.315092,4.325005,4.336317,4.34438,4.354806,4.368361,4.385999,4.411261
LSHTM,9,5,2022,20,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.9809275,4.005383,4.0232035,4.036152,4.0458475,4.055344,4.0654465,4.074898,4.0849,4.09392,4.1032405,4.111508,4.1198135,4.130398,4.1398075,4.149926,4.166222,4.182202,4.208046
LSHTM,9,5,2022,21,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.7855075,3.808444,3.827602,3.840418,3.8498925,3.859386,3.8689065,3.878754,3.887094,3.895565,3.903855,3.91265,3.9215035,3.931366,3.941505,3.952974,3.9680135,3.983529,4.010408
LSHTM,9,5,2022,22,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.5975335,3.620953,3.6394175,3.652194,3.6618325,3.671285,3.679884,3.689454,3.697131,3.705265,3.7141795,3.723116,3.732027,3.741545,3.7518775,3.764526,3.778223,3.793515,3.815933
LSHTM,9,5,2022,23,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.4180175,3.44242,3.459308,3.472914,3.4835375,3.49232,3.50135,3.509598,3.5182475,3.525785,3.535838,3.544378,3.551858,3.561243,3.5713175,3.584194,3.5955735,3.610255,3.636331
LSHTM,9,5,2022,24,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.2525025,3.276052,3.2911105,3.304074,3.3152325,3.324224,3.334375,3.342582,3.3504245,3.358605,3.366666,3.374794,3.382484,3.391383,3.4027975,3.41233,3.4239915,3.439932,3.4650805
LSHTM,9,5,2022,25,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,3.0968735,3.117307,3.1344785,3.148504,3.159075,3.167983,3.1764715,3.18578,3.1939265,3.201845,3.209032,3.217932,3.2275995,3.234349,3.2447,3.254394,3.265529,3.283937,3.304612
LSHTM,9,5,2022,26,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,2.949666,2.971779,2.989078,3.001288,3.01263,3.022631,3.03165,3.039254,3.0473115,3.055975,3.065348,3.073334,3.0827845,3.091414,3.101155,3.11287,3.1232075,3.139176,3.1605915
LSHTM,9,5,2022,27,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,2.8033295,2.830728,2.8485785,2.862642,2.874625,2.885513,2.896923,2.90784,2.916191,2.92488,2.933392,2.942788,2.9518175,2.962175,2.9729075,2.98354,2.9986025,3.014117,3.0372965
LSHTM,9,5,2022,28,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,2.661882,2.694858,2.714237,2.729658,2.7454075,2.758455,2.7714595,2.785452,2.7963405,2.80688,2.816949,2.827134,2.837657,2.847057,2.858585,2.871914,2.8910715,2.911849,2.9413415
LSHTM,9,5,2022,29,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,2.5197435,2.559814,2.58619,2.604674,2.624125,2.641504,2.6549325,2.670634,2.683766,2.698275,2.7106735,2.721534,2.7371935,2.750608,2.764195,2.782618,2.804949,2.830377,2.872627
LSHTM,9,5,2022,30,4,2022,East of England,prevalence,EpiNow ONS Positivity,Nowcast,Survey,0.1,2.3787945,2.42829,2.4612585,2.487646,2.507785,2.529049,2.5470265,2.564364,2.5831395,2.5984,2.61554,2.633358,2.651432,2.668538,2.685485,2.706056,2.738133,2.77452,2.8211465
LSHTM,9,5,2022,26,2,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,45219,46054,46578,47072,47527,47883,48239,48575,48887,49199,49600,49903,50292,50727,51134,51540,52098,52834,54041
LSHTM,9,5,2022,27,2,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,47695,48603,49167,49714,50152,50542,50910,51221,51524,51920,52304,52659,53079,53509,53922,54360,54917,55720,57002
LSHTM,9,5,2022,28,2,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,50268,51237,51878,52418,52854,53227,53593,53993,54351,54681,55072,55525,55919,56320,56792,57252,57905,58658,59924
LSHTM,9,5,2022,1,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,52920,53928,54601,55170,55639,55965,56312,56711,57146,57504,57901,58278,58735,59209,59676,60220,60853,61725,62771
LSHTM,9,5,2022,2,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,55455,56526,57329,57873,58304,58724,59092,59464,59885,60252,60630,61116,61536,61964,62516,63034,63743,64596,65788
LSHTM,9,5,2022,3,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,57931,59130,59934,60442,60927,61338,61744,62190,62541,62904,63353,63747,64185,64651,65253,65832,66515,67386,68668
LSHTM,9,5,2022,4,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,60367,61584,62328,62877,63412,63836,64294,64663,65038,65448,65846,66315,66727,67242,67784,68470,69131,69895,71399
LSHTM,9,5,2022,5,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,62677,63854,64638,65210,65692,66143,66619,67013,67411,67826,68244,68705,69172,69629,70200,70901,71558,72407,73843
LSHTM,9,5,2022,6,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,64740,66016,66766,67275,67860,68273,68753,69180,69614,70038,70481,70965,71437,71887,72442,73136,73815,74630,76216
LSHTM,9,5,2022,7,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,66619,67924,68667,69342,69799,70271,70674,71163,71582,72070,72478,72975,73450,74001,74608,75169,75886,76790,78286
LSHTM,9,5,2022,8,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,68407,69592,70484,71110,71601,72085,72506,73013,73469,73914,74349,74829,75340,75884,76508,77157,77799,78668,80262
LSHTM,9,5,2022,9,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,70022,71286,72074,72717,73209,73734,74288,74761,75177,75638,76106,76599,77095,77572,78214,78899,79627,80458,81871
LSHTM,9,5,2022,10,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,71613,72807,73633,74208,74778,75300,75802,76318,76806,77281,77749,78161,78669,79195,79752,80433,81241,82210,83664
LSHTM,9,5,2022,11,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,73129,74279,75035,75639,76196,76734,77245,77758,78235,78727,79219,79720,80219,80723,81225,81917,82746,83770,85130
LSHTM,9,5,2022,12,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,74420,75638,76445,77037,77595,78033,78609,79065,79577,80121,80682,81135,81614,82132,82634,83336,84147,85164,86648
LSHTM,9,5,2022,13,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,75432,76753,77637,78329,78804,79318,79815,80331,80813,81339,81897,82358,82901,83466,83936,84577,85408,86507,87943
LSHTM,9,5,2022,14,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,76454,77849,78665,79423,79951,80477,80960,81468,81964,82491,82908,83452,83974,84546,85073,85733,86531,87571,89106
LSHTM,9,5,2022,15,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,77498,78710,79508,80295,80869,81387,81895,82369,82861,83345,83816,84278,84787,85373,85966,86680,87348,88399,90084
LSHTM,9,5,2022,16,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,78034,79288,80192,80819,81437,82022,82562,83012,83434,83914,84445,84884,85368,85933,86602,87184,87986,89012,90609
LSHTM,9,5,2022,17,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,78279,79577,80410,81102,81806,82286,82721,83234,83677,84134,84620,85137,85641,86189,86720,87324,88146,89300,90742
LSHTM,9,5,2022,18,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,78177,79386,80245,81101,81667,82117,82538,83033,83474,83873,84337,84892,85418,85982,86485,87081,87915,88963,90395
LSHTM,9,5,2022,19,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,77629,78755,79659,80391,80962,81523,81944,82383,82809,83237,83653,84053,84635,85217,85791,86417,87131,88111,89520
LSHTM,9,5,2022,20,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,76629,77776,78589,79201,79799,80348,80809,81224,81690,82049,82489,82874,83340,83863,84573,85192,85840,86709,88231
LSHTM,9,5,2022,21,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,75175,76294,77025,77684,78198,78658,79142,79562,79949,80391,80801,81256,81692,82199,82821,83416,83992,84970,86457
LSHTM,9,5,2022,22,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,73243,74259,75113,75757,76240,76615,77047,77441,77854,78268,78746,79182,79620,80078,80589,81236,81840,82668,84224
LSHTM,9,5,2022,23,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,70970,72040,72779,73519,73881,74317,74665,75074,75451,75833,76362,76775,77177,77619,78093,78726,79389,80240,81633
LSHTM,9,5,2022,24,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,68562,69541,70332,70879,71371,71788,72174,72556,72945,73337,73765,74128,74554,74978,75481,76091,76749,77693,78849
LSHTM,9,5,2022,25,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,66062,67052,67649,68301,68748,69140,69612,70039,70341,70702,71132,71486,71894,72323,72792,73390,74032,74911,76136
LSHTM,9,5,2022,26,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,63676,64584,65220,65709,66226,66670,67118,67472,67873,68225,68582,68969,69321,69724,70213,70763,71403,72199,73472
LSHTM,9,5,2022,27,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,61395,62227,62859,63421,63789,64260,64706,65162,65507,65833,66196,66569,66943,67405,67801,68275,68937,69715,70933
LSHTM,9,5,2022,28,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,59275,60150,60807,61288,61684,62117,62624,63035,63364,63717,64052,64422,64785,65198,65677,66069,66667,67525,68654
LSHTM,9,5,2022,29,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,57557,58296,58957,59413,59865,60281,60773,61101,61477,61824,62134,62487,62845,63294,63735,64294,64805,65537,66623
LSHTM,9,5,2022,30,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,55871,56742,57321,57798,58265,58716,59110,59446,59777,60131,60508,60866,61228,61656,62120,62585,63154,63841,64827
LSHTM,9,5,2022,31,3,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,54433,55340,55982,56479,56812,57264,57658,57989,58327,58691,59037,59424,59769,60205,60621,61056,61605,62377,63328
LSHTM,9,5,2022,1,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,53271,54118,54695,55147,55580,55986,56286,56635,56994,57372,57693,58106,58386,58833,59235,59691,60250,60971,61932
LSHTM,9,5,2022,2,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,51977,52838,53466,53907,54275,54659,54999,55330,55681,55998,56326,56724,57061,57426,57914,58303,58898,59505,60619
LSHTM,9,5,2022,3,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,50685,51495,52036,52560,52945,53331,53642,53904,54215,54532,54903,55207,55600,56009,56409,56882,57313,57994,59117
LSHTM,9,5,2022,4,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,49266,49936,50510,50975,51447,51738,52039,52338,52629,52940,53227,53594,53943,54307,54694,55163,55583,56241,57318
LSHTM,9,5,2022,5,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,47442,48196,48769,49195,49541,49892,50181,50500,50788,51066,51358,51649,51995,52341,52697,53113,53568,54199,55068
LSHTM,9,5,2022,6,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,45436,46162,46661,46997,47367,47736,48003,48270,48544,48886,49143,49426,49728,50042,50368,50787,51259,51804,52631
LSHTM,9,5,2022,7,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,43118,43793,44223,44603,44910,45213,45492,45769,46022,46319,46576,46851,47136,47490,47826,48126,48581,49059,49803
LSHTM,9,5,2022,8,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,40448,41065,41511,41862,42198,42501,42757,43001,43250,43512,43758,43986,44310,44625,44917,45285,45647,46046,46755
LSHTM,9,5,2022,9,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,37544,38180,38642,38974,39277,39550,39794,40085,40333,40521,40776,41071,41262,41520,41844,42144,42522,42950,43664
LSHTM,9,5,2022,10,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,34648,35254,35650,35973,36271,36581,36792,37058,37281,37489,37728,37920,38146,38442,38716,39016,39351,39802,40373
LSHTM,9,5,2022,11,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,31778,32341,32719,33081,33384,33624,33873,34048,34259,34457,34677,34882,35131,35408,35666,35928,36233,36619,37269
LSHTM,9,5,2022,12,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,29080,29566,29970,30320,30562,30808,31033,31232,31420,31602,31793,31999,32249,32484,32715,33005,33262,33614,34282
LSHTM,9,5,2022,13,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,26593,27056,27470,27747,27980,28213,28425,28626,28804,28982,29154,29340,29561,29781,30040,30237,30519,30899,31529
LSHTM,9,5,2022,14,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,24291,24831,25190,25430,25705,25899,26073,26272,26437,26631,26800,26973,27179,27388,27603,27815,28083,28484,28991
LSHTM,9,5,2022,15,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,22340,22881,23192,23415,23643,23868,24060,24224,24399,24582,24740,24914,25098,25275,25472,25687,25977,26288,26888
LSHTM,9,5,2022,16,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,20680,21163,21468,21668,21893,22102,22300,22496,22671,22838,22977,23145,23303,23493,23681,23878,24141,24474,25052
LSHTM,9,5,2022,17,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,19274,19713,20020,20239,20405,20643,20832,21001,21181,21357,21502,21652,21826,21998,22180,22391,22657,22956,23472
LSHTM,9,5,2022,18,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,18081,18512,18833,19045,19224,19417,19604,19778,19961,20122,20260,20408,20595,20780,20975,21179,21449,21774,22207
LSHTM,9,5,2022,19,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,17071,17517,17789,18063,18249,18450,18629,18789,18936,19104,19263,19414,19594,19778,20003,20231,20486,20786,21238
LSHTM,9,5,2022,20,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,16239,16673,16978,17226,17434,17645,17826,17999,18145,18328,18474,18628,18804,18987,19246,19466,19736,20053,20524
LSHTM,9,5,2022,21,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,15411,15935,16250,16542,16752,16959,17152,17348,17520,17698,17848,18002,18234,18444,18710,18942,19213,19514,20053
LSHTM,9,5,2022,22,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,14648,15224,15586,15910,16158,16404,16592,16793,16996,17187,17379,17609,17820,18068,18296,18568,18871,19285,19936
LSHTM,9,5,2022,23,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,13979,14519,14919,15306,15586,15868,16104,16350,16595,16809,17013,17301,17539,17786,18071,18411,18732,19250,20012
LSHTM,9,5,2022,24,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,13198,13844,14298,14735,15051,15347,15665,15987,16227,16505,16783,17076,17379,17616,17991,18419,18871,19377,20433
LSHTM,9,5,2022,25,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,12418,13181,13756,14139,14519,14900,15297,15621,15965,16280,16560,16857,17257,17609,18057,18555,19063,19736,21063
LSHTM,9,5,2022,26,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,11625,12546,13169,13593,14057,14471,14923,15321,15686,16021,16407,16786,17213,17709,18171,18815,19406,20342,21820
LSHTM,9,5,2022,27,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,10826,11904,12473,13119,13629,14105,14552,15023,15455,15832,16312,16756,17287,17803,18392,19093,19962,21129,22881
LSHTM,9,5,2022,28,4,2022,London,incidence,EpiNow ONS Positivity,Nowcast,Survey,0.1,10205,11291,11879,12567,13115,13713,14304,14761,15228,15696,16180,16831,17379,17995,18633,19477,20533,21942,24013
