Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,26,7,2022,1,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0920255,1.102609,1.11093,1.116974,1.12239,1.127208,1.1323625,1.136394,1.1405905,1.144625,1.1489225,1.153564,1.1582075,1.162612,1.1673425,1.173454,1.180626,1.191448,1.206812
LSHTM,26,7,2022,2,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.108479,1.11912,1.128121,1.13427,1.1398275,1.144634,1.149446,1.154086,1.158713,1.163645,1.1672905,1.171604,1.175148,1.180382,1.185495,1.191472,1.2006415,1.209352,1.225809
LSHTM,26,7,2022,3,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1249175,1.135163,1.1424495,1.149434,1.1556075,1.160638,1.1656365,1.170392,1.174762,1.17869,1.1828225,1.186838,1.1911105,1.196438,1.20242,1.20883,1.2173575,1.227958,1.244982
LSHTM,26,7,2022,4,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1363175,1.147365,1.155458,1.16208,1.16702,1.17288,1.1781,1.18242,1.1866505,1.19124,1.1956835,1.200442,1.205144,1.209836,1.21647,1.222594,1.2318505,1.243148,1.2591375
LSHTM,26,7,2022,5,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.142446,1.155757,1.1633235,1.171106,1.176345,1.18119,1.18678,1.191232,1.195861,1.1996,1.204367,1.209108,1.2152285,1.220829,1.2266125,1.233484,1.242918,1.253501,1.270343
LSHTM,26,7,2022,6,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1472175,1.158198,1.166847,1.17413,1.180185,1.185384,1.190732,1.195524,1.2002875,1.205255,1.21008,1.215434,1.2202875,1.225854,1.232805,1.239834,1.248038,1.258662,1.273938
LSHTM,26,7,2022,7,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.146284,1.157586,1.1666945,1.172778,1.17898,1.18488,1.189846,1.194428,1.2003705,1.206515,1.211386,1.216518,1.221187,1.226937,1.2336775,1.2409,1.248769,1.259392,1.274556
LSHTM,26,7,2022,8,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1409265,1.153386,1.1618005,1.168684,1.1737525,1.180166,1.1857765,1.19062,1.1960575,1.20109,1.206311,1.211388,1.2170205,1.223079,1.2285125,1.23588,1.24567,1.255228,1.2715905
LSHTM,26,7,2022,9,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.132987,1.144561,1.1533285,1.16078,1.166865,1.17185,1.1770265,1.182394,1.187531,1.19249,1.197673,1.201832,1.207534,1.21335,1.2198325,1.226142,1.235973,1.247403,1.2633605
LSHTM,26,7,2022,10,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1215965,1.134449,1.142434,1.148998,1.1559075,1.161678,1.1665,1.17078,1.175832,1.18098,1.185197,1.189898,1.1950895,1.200112,1.2064275,1.212718,1.2226075,1.233623,1.2497085000000001
LSHTM,26,7,2022,11,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1080285,1.121976,1.1301805,1.136774,1.14334,1.148696,1.153042,1.157492,1.161871,1.166345,1.1710925,1.176182,1.1799535,1.185116,1.1908925,1.196998,1.2057635,1.216744,1.2329655
LSHTM,26,7,2022,12,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0953755,1.10826,1.1162435,1.12324,1.1286475,1.134091,1.1390755,1.143166,1.147343,1.15155,1.15596,1.1605239999999999,1.1652205,1.168929,1.174825,1.181602,1.188282,1.198846,1.215216
LSHTM,26,7,2022,13,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.082901,1.094073,1.1031225,1.10915,1.11467,1.12017,1.124656,1.128986,1.1325755,1.13706,1.141051,1.145274,1.1496735,1.154483,1.15935,1.165106,1.172048,1.180992,1.1955155
LSHTM,26,7,2022,14,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.07076,1.081682,1.090991,1.0980239999999999,1.1033475,1.108074,1.1119715,1.115732,1.1192905,1.12323,1.1268345,1.131352,1.13579,1.140482,1.145165,1.151254,1.157485,1.165898,1.179504
LSHTM,26,7,2022,15,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.061054,1.07218,1.080681,1.087592,1.09261,1.097657,1.10144,1.104636,1.1085065,1.11235,1.1162745,1.12045,1.124518,1.128619,1.1333825,1.138128,1.145023,1.153386,1.1662225
LSHTM,26,7,2022,16,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0549915,1.065375,1.0739655,1.080344,1.084255,1.08901,1.09303,1.096928,1.10027,1.10413,1.1082945,1.11249,1.1167815,1.12069,1.1250425,1.129706,1.135829,1.144113,1.1566015
LSHTM,26,7,2022,17,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0517755,1.06282,1.070371,1.075668,1.0801125,1.084607,1.0884165,1.091842,1.09543,1.09989,1.103797,1.107788,1.111337,1.115061,1.12009,1.124776,1.1301995,1.138885,1.152542
LSHTM,26,7,2022,18,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0525855,1.063225,1.06956,1.07515,1.0793,1.083591,1.086993,1.090928,1.0948055,1.09812,1.101989,1.105558,1.1092,1.113718,1.118745,1.1237,1.1292815,1.137839,1.1504245
LSHTM,26,7,2022,19,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.055613,1.065059,1.071994,1.077406,1.081745,1.085848,1.08961,1.093452,1.0966155,1.100355,1.1036300000000001,1.10749,1.1108785,1.115549,1.1210475,1.12521,1.1315705,1.139283,1.1504835
LSHTM,26,7,2022,20,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0611,1.070215,1.0772255,1.08187,1.0868175,1.091081,1.09497,1.097792,1.1013455,1.10478,1.108275,1.112502,1.1166915,1.120086,1.1238875,1.12911,1.1359345,1.143537,1.1549565
LSHTM,26,7,2022,21,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.067237,1.077525,1.0840765,1.0894,1.0934375,1.096817,1.1011415,1.104298,1.1080065,1.111705,1.1152235,1.118566,1.1223945,1.125992,1.1304925,1.135146,1.1425675,1.149852,1.1613215
LSHTM,26,7,2022,22,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0749275,1.083779,1.0913555,1.096474,1.1001075,1.10408,1.1088265,1.112132,1.115391,1.118255,1.122247,1.125812,1.129207,1.133242,1.1378125,1.14266,1.1488675,1.156342,1.17068
LSHTM,26,7,2022,23,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0803565,1.091121,1.097194,1.103098,1.10726,1.110992,1.11461,1.118236,1.1220365,1.12534,1.1287315,1.132034,1.135999,1.140856,1.145295,1.150412,1.156323,1.163512,1.1776505
LSHTM,26,7,2022,24,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0834795,1.094605,1.101971,1.107236,1.111565,1.116254,1.119832,1.123474,1.126742,1.12994,1.133523,1.137404,1.141395,1.146422,1.15084,1.155514,1.162338,1.170568,1.181863
LSHTM,26,7,2022,25,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.085237,1.095516,1.102734,1.108508,1.1144375,1.118253,1.1221565,1.125846,1.1290455,1.13262,1.136819,1.140026,1.1446635,1.148006,1.15317,1.158652,1.1659125,1.173851,1.1869435
LSHTM,26,7,2022,26,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0832435,1.093652,1.101502,1.107638,1.1125,1.116731,1.121293,1.12448,1.128201,1.131955,1.135828,1.139134,1.1434535,1.147863,1.1528325,1.158106,1.1650425,1.173464,1.185652
LSHTM,26,7,2022,27,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0790005,1.088147,1.095921,1.101804,1.1068875,1.111592,1.115813,1.1198,1.1234075,1.127615,1.1309525,1.13506,1.139337,1.143393,1.1481975,1.1534,1.1599445,1.168623,1.18172
LSHTM,26,7,2022,28,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.070105,1.079701,1.0866185,1.092436,1.0979825,1.102844,1.1066625,1.11152,1.115394,1.119025,1.1222105,1.125688,1.1302145,1.134923,1.140045,1.145252,1.1508745,1.159192,1.173921
LSHTM,26,7,2022,29,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.057538,1.067559,1.0755695,1.080908,1.085845,1.09024,1.0940225,1.09778,1.1019975,1.105935,1.1103635,1.11401,1.1179705,1.122702,1.1273575,1.132536,1.1389745,1.148437,1.160748
LSHTM,26,7,2022,30,6,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.04351,1.053011,1.060477,1.066386,1.070095,1.074877,1.078487,1.082462,1.0858685,1.089945,1.094188,1.097972,1.102797,1.107712,1.11266,1.11802,1.1242435,1.133791,1.1447595
LSHTM,26,7,2022,1,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0257425,1.035641,1.04295,1.048258,1.05308,1.057089,1.060666,1.06512,1.068911,1.07329,1.077289,1.081804,1.0858545,1.090486,1.0952525,1.100774,1.1076455,1.115676,1.126634
LSHTM,26,7,2022,2,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.004138,1.015145,1.022494,1.02899,1.0344975,1.039081,1.042893,1.046812,1.050846,1.05528,1.0593935,1.06334,1.06807,1.072972,1.077625,1.082654,1.090078,1.097107,1.10807
LSHTM,26,7,2022,3,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9819743,0.9940464,1.0015855,1.007514,1.013145,1.018756,1.024063,1.02914,1.0334255,1.037855,1.0424195,1.046704,1.0507835,1.055767,1.0603575,1.065554,1.07205,1.081432,1.0952835
LSHTM,26,7,2022,4,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.95626065,0.9712029,0.9795798,0.9871214,0.9933355,0.9994491,1.0051095,1.01028,1.015382,1.020185,1.024826,1.029594,1.035437,1.040032,1.04576,1.052386,1.059236,1.070181,1.0839515
LSHTM,26,7,2022,5,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9298136,0.9463918,0.9576656,0.9663762,0.97324575,0.9798454,0.98650685,0.9923224,0.9978962,1.00327,1.009238,1.015054,1.0210635,1.0275,1.03392,1.041648,1.049902,1.061258,1.0792175
LSHTM,26,7,2022,6,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.90451515,0.922443,0.9356189,0.946798,0.95479725,0.963247,0.9692372,0.9752854,0.98196485,0.9880215,0.99494765,1.00289,1.0095335,1.017708,1.026525,1.03448,1.046193,1.060012,1.076246
LSHTM,26,7,2022,7,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8788291,0.9005536,0.9158736,0.9274704,0.937009,0.9450731,0.95272565,0.9606576,0.9679031,0.9756165,0.98488849999999994,0.9933464,1.001378,1.011368,1.0224825,1.031906,1.044932,1.059589,1.0797315
LSHTM,26,7,2022,8,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8541494,0.880134,0.8974691,0.908542,0.9190355,0.9288857,0.93907205,0.9490308,0.95884945,0.968191,0.9778212,0.9871734,0.99717005,1.008428,1.0195825,1.032504,1.0469115,1.066011,1.0897845
LSHTM,26,7,2022,9,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8322266,0.8616712,0.8795957,0.8927016,0.905436,0.9159792,0.9277707,0.941338,0.953387,0.96322700000000006,0.97342495,0.9848528,0.9946603,1.007557,1.0198825,1.034494,1.0520875,1.072085,1.102975
LSHTM,26,7,2022,10,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.81319065,0.8427869,0.86345935,0.880508,0.89578225,0.9082029,0.92090865,0.9355926,0.9490933,0.9606775,0.9725936,0.9832032,0.99646415,1.008773,1.025795,1.040604,1.05742,1.080621,1.1158745
LSHTM,26,7,2022,11,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.79207395,0.8256794,0.8517683,0.8740716,0.888319,0.902953,0.91734615,0.9324206,0.94566885,0.959209,0.97177795,0.9844854,1.0010445,1.015258,1.030875,1.046852,1.0654265,1.091042,1.1339535
LSHTM,26,7,2022,12,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7750775,0.814186,0.84488555,0.867446,0.883745,0.8984348,0.91396,0.9297748,0.94537255,0.960518,0.9738217,0.9883094,1.0056215,1.021409,1.037205,1.053966,1.0749805,1.103073,1.15166
LSHTM,26,7,2022,13,7,2022,London,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.76865745,0.8086689,0.84036245,0.8632294,0.88220325,0.8961053,0.9128491,0.9296218,0.94641945,0.960073,0.97637015,0.9908348,1.0071805,1.023131,1.0406825,1.05836,1.0813055,1.109864,1.1635645
LSHTM,26,7,2022,21,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03777155,-0.03347689,-0.031144125,-0.02896206,-0.027173975,-0.02553801,-0.02411495,-0.02262358,-0.02108875,-0.0197132,-0.01791677,-0.01640284,-0.014864675,-0.01342389,-0.01180135,-0.009819344,-0.00755024,-0.00469389199999998,4.0596084999999e-4
LSHTM,26,7,2022,22,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03195159,-0.027665060000000002,-0.025037865,-0.02301354,-0.021120875,-0.01946439,-0.01815371,-0.01659634,-0.014994835,-0.0134141,-0.01201974,-0.01051922,-0.00890204099999999,-0.007234236,-0.00543868999999999,-0.003774786,-0.001669984,0.00146562300000005,0.0071220355
LSHTM,26,7,2022,23,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02803266,-0.02499445,-0.021391295,-0.01917424,-0.017741725,-0.01585354,-0.014196275,-0.0125236,-0.011146215,-0.00963511,-0.0081458245,-0.006381084,-0.00480439999999999,-0.003186971,-0.001588995,5.66525400000014e-5,0.002203433,0.00503035700000003,0.010333865
LSHTM,26,7,2022,24,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02701041,-0.02293868,-0.020171515,-0.01773476,-0.0159399,-0.01416652,-0.01232049,-0.01055422,-0.00909706,-0.00769611,-0.0065157695,-0.005049768,-0.00313967649999999,-0.001817049,3.17833500000013e-5,0.001779064,0.003913747,0.006677442,0.01089732
LSHTM,26,7,2022,25,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02772599,-0.0231027,-0.02063191,-0.01799842,-0.01609065,-0.01446715,-0.01274875,-0.01136626,-0.009587314,-0.008084885,-0.0065260635,-0.005316636,-0.00379142049999998,-0.001983597,-4.0862799999999e-4,0.001579592,0.003532805,0.006126941,0.01018016
LSHTM,26,7,2022,26,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.029843425,-0.02517759,-0.022319945,-0.02008436,-0.017943125,-0.01594895,-0.01439381,-0.0127774,-0.011448325,-0.010185,-0.008645109,-0.007101108,-0.0056159455,-0.003854789,-0.00233070249999999,-4.509324e-4,0.001857052,0.00419509900000001,0.008931557
LSHTM,26,7,2022,27,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.031969095,-0.02791091,-0.024825465,-0.0224071,-0.020573025000000002,-0.01869156,-0.01719045,-0.01570168,-0.014182695,-0.0127457,-0.01118144,-0.009670612,-0.008351999,-0.006924878,-0.005336375,-0.003476264,-0.001527309,0.00167461100000003,0.0063483865
LSHTM,26,7,2022,28,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03549643,-0.03063399,-0.027728305,-0.02547654,-0.023491775,-0.02190892,-0.020467115,-0.01880558,-0.0173322,-0.0158402,-0.014457445,-0.01309794,-0.011511485,-0.009870102,-0.00830289749999999,-0.006665654,-0.0044885815,-0.001387254,0.003383757
LSHTM,26,7,2022,29,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.037477745,-0.03315259,-0.03039298,-0.02837706,-0.026661325,-0.02496265,-0.023130055,-0.02173304,-0.02045807,-0.01884985,-0.017457515,-0.01614648,-0.014401395,-0.01277456,-0.011087625,-0.008935252,-0.006958268,-0.00429200999999999,2.3395439999999e-4
LSHTM,26,7,2022,30,4,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.040257265,-0.0355283,-0.032437625,-0.03047042,-0.028737375,-0.02705995,-0.025630355,-0.0240785,-0.02257332,-0.0211331,-0.01954238,-0.01811948,-0.016605405,-0.01476573,-0.01307065,-0.01097108,-0.008824317,-0.00622728,-0.0021888905
LSHTM,26,7,2022,1,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.041338085,-0.0368249,-0.03370223,-0.03172004,-0.0297328,-0.02791939,-0.026618905000000002,-0.02506596,-0.023811845,-0.0222149,-0.020631935,-0.01935306,-0.01754112,-0.01592791,-0.013893425,-0.01186248,-0.0098263985,-0.006841093,-0.0025433195
LSHTM,26,7,2022,2,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.041018615,-0.0365461,-0.03367451,-0.03137034,-0.02953605,-0.02774174,-0.026257765,-0.0247069,-0.023294795,-0.0217794,-0.02017307,-0.0188226,-0.017482865,-0.01567387,-0.01372045,-0.01160518,-0.00947888999999999,-0.00659194399999999,-0.0019257655
LSHTM,26,7,2022,3,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.03929501,-0.0350238,-0.032038115,-0.03000464,-0.027919275,-0.02598737,-0.02446963,-0.02301628,-0.021554155,-0.02020615,-0.018525665,-0.01702234,-0.01538484,-0.01397567,-0.0122117,-0.01017552,-0.0077843725,-0.00453272399999999,-2.920002e-4
LSHTM,26,7,2022,4,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.035976175,-0.03211956,-0.02909193,-0.02669414,-0.024912325,-0.02334251,-0.021777925,-0.02002546,-0.01831385,-0.01712935,-0.01539768,-0.0140488,-0.012591805,-0.01087725,-0.00916203499999999,-0.007154132,-0.004771301,-0.00149393799999995,0.0030374985
LSHTM,26,7,2022,5,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0318461,-0.02816004,-0.025362745,-0.02286754,-0.0207387,-0.01912588,-0.01734243,-0.01593988,-0.014583555,-0.012963,-0.01144214,-0.009943814,-0.0084034515,-0.006632914,-0.00486743,-0.002826928,-3.2168154999999e-4,0.002497669,0.0064242065
LSHTM,26,7,2022,6,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.026629165,-0.02282883,-0.02002552,-0.01785942,-0.01577225,-0.01416714,-0.012859785,-0.01136192,-0.009788421,-0.00806315,-0.006528472,-0.004869108,-0.003269601,-0.00163716399999999,-6.51540347999802e-5,0.00182221,0.004292376,0.007122164,0.011382155
LSHTM,26,7,2022,7,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.02130185,-0.01713495,-0.014602075,-0.01234788,-0.01058855,-0.008957396,-0.0072191365,-0.005731876,-0.00440986,-0.002844095,-0.0014017875,2.336816e-4,0.0021584385,0.00354169500000001,0.0051433875,0.00677757,0.0090374065,0.01217371,0.01642524
LSHTM,26,7,2022,8,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.015912455,-0.0120269,-0.009047512,-0.007020178,-0.005329525,-0.00351387,-0.001902818,-4.191332e-4,0.001110042,0.00254101,0.004047305,0.005395652,0.00694630450000001,0.008554333,0.0103797,0.01255804,0.01466787,0.01737398,0.021336615
LSHTM,26,7,2022,9,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.01113802,-0.006900672,-0.004279988,-0.001920212,-1.1730175e-4,0.001612969,0.0032004065,0.004940778,0.0062739960000000004,0.007595255,0.00884302,0.0103759,0.011852275,0.01349443,0.0153377,0.01735714,0.01961431,0.02239709,0.02704816
LSHTM,26,7,2022,10,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.006260044,-0.002473712,4.753963e-4,0.0026323,0.004525685,0.006054242,0.0075937715,0.009158684,0.01072402,0.01204445,0.01346325,0.01478266,0.016397135,0.01780895,0.019699175,0.0216521,0.02419702,0.02702003,0.03102929
LSHTM,26,7,2022,11,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0037023905,8.519678e-4,0.004153107,0.006376744,0.0080628775,0.009570893,0.01097682,0.01269856,0.014227705,0.01548415,0.01684283,0.01828516,0.01985599,0.02154005,0.0234255,0.0255687,0.028045575,0.0307644,0.034107515
LSHTM,26,7,2022,12,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-8.3470425e-4,0.00353396,0.0064578255,0.00862434,0.010338325,0.0122197,0.013496835,0.01524656,0.01662465,0.0180111,0.01947786,0.0210013,0.022604965,0.02438273,0.02623065,0.02847718,0.030777015,0.03297471,0.03717644
LSHTM,26,7,2022,13,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,8.2449e-4,0.004961982,0.007715549,0.0098841,0.012144375,0.01376371,0.015280235,0.0167356,0.01803792,0.0193603,0.02105171,0.02263754,0.024374445,0.02601787,0.0275891,0.02976078,0.03165963,0.03440546,0.039033095
LSHTM,26,7,2022,14,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.00124034,0.005623285,0.0085820275,0.01068872,0.012417525,0.01416401,0.01563368,0.01717148,0.01849122,0.01990985,0.021439295,0.02311146,0.024961925,0.02661257,0.02820695,0.02975466,0.032201775,0.03468191,0.038786545
LSHTM,26,7,2022,15,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0015879885,0.005392421,0.0083578175,0.01050026,0.012169125,0.01380688,0.014957065,0.01660674,0.01822156,0.01974615,0.02127902,0.02273462,0.024401425,0.02622841,0.027742775,0.0293114,0.031619145,0.03454542,0.038132365
LSHTM,26,7,2022,16,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.01822635e-4,0.004703945,0.007432339,0.009371638,0.01117605,0.01257184,0.01421767,0.01577148,0.016918495,0.01840285,0.02014992,0.02181984,0.023055395,0.02477551,0.026608925,0.02844678,0.030572725,0.0333975,0.037053185
LSHTM,26,7,2022,17,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.001528715,0.002689161,0.005602875,0.00755915,0.0095928625,0.01110274,0.01280541,0.01423042,0.01554771,0.0170065,0.018527375,0.02008992,0.02157839,0.02344458,0.025047475,0.02699244,0.028993,0.03149019,0.035170855
LSHTM,26,7,2022,18,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.003066647,7.07068e-4,0.0035619125,0.005967858,0.007714065,0.009553371,0.011071065,0.0123539,0.014087745,0.01532095,0.016873555,0.0183005,0.019913985,0.02161239,0.0233382,0.02497572,0.027261,0.02950573,0.033480715
LSHTM,26,7,2022,19,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.005131501,-0.001145143,0.001896163,0.00435084,0.0060127625,0.007740135,0.0093356585,0.0106822,0.012177895,0.01374,0.015180195,0.01674072,0.01822156,0.01974034,0.0213329,0.02313022,0.025231615,0.02808394,0.031885495
LSHTM,26,7,2022,20,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.006244828,-0.002253167,1.5179985e-4,0.00253948,0.0049208675,0.006442403,0.00799333250000001,0.009338954,0.011017965,0.01242825,0.01391851,0.01528264,0.01680058,0.01835192,0.02000625,0.02180106,0.02383873,0.02631449,0.030820015
LSHTM,26,7,2022,21,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0076274675,-0.003007786,-5.0301014999999e-4,0.001864724,0.0036631875,0.005384149,0.0069994485,0.00877629,0.010284185,0.01176295,0.01308558,0.0145736,0.0160122,0.01754257,0.019087875,0.02066884,0.022652925,0.0252614900000001,0.029344265
LSHTM,26,7,2022,22,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0074051105,-0.003078366,-3.7386899999999e-4,0.001949712,0.0040044775,0.00563046,0.007135098,0.008521282,0.009967931,0.01151825,0.01302796,0.01440982,0.015454,0.01693098,0.0187078,0.02040468,0.022503265,0.02484597,0.02949374
LSHTM,26,7,2022,23,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0062644135,-0.001854672,8.08405e-4,0.002937454,0.004710255,0.006429897,0.007696975,0.009200246,0.01079864,0.01203105,0.013461235,0.01461852,0.015891905,0.0175847,0.0191753,0.02096232,0.02322645,0.02587838,0.02988495
LSHTM,26,7,2022,24,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0033031925,1.288482e-4,0.002667842,0.00471969,0.0064824275,0.008159687,0.009449472,0.01102346,0.012509615,0.01365195,0.014874645,0.0160172,0.01770566,0.0190853,0.020622075,0.02274108,0.024789605,0.02731177,0.03097895
LSHTM,26,7,2022,25,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.0017561725,0.003047531,0.005485893,0.007353816,0.0091435225,0.01076625,0.012045325,0.01351618,0.015151955,0.0164867,0.01782378,0.01904434,0.020423035,0.02177545,0.0232733,0.02516086,0.02733376,0.02989025,0.033502155
LSHTM,26,7,2022,26,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.001930214,0.005867109,0.008587299,0.01075252,0.012726075,0.0143223,0.01589387,0.01746784,0.018774255,0.02014935,0.021347995,0.02268812,0.024061875,0.0254482,0.0270124,0.0288337,0.031049125,0.03340016,0.037138
LSHTM,26,7,2022,27,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.0066297015,0.01024412,0.012748675,0.01515722,0.01701205,0.0185864,0.020094,0.02192184,0.023080495,0.02433125,0.025802615,0.02706028,0.028445015,0.02990553,0.031630075,0.03312698,0.03535457,0.03841041,0.04238816
LSHTM,26,7,2022,28,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.01086603,0.01499237,0.01783783,0.02043004,0.0221677,0.02379618,0.025068725,0.0265322,0.027725655,0.029197,0.0303676,0.03168438,0.033166505,0.0348747,0.03661425,0.03875902,0.040649915,0.04332912,0.04701094
LSHTM,26,7,2022,29,5,2022,London,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.01620846,0.02076668,0.02339253,0.02565624,0.027337425,0.02889212,0.030338145,0.03176348,0.032801295,0.03445865,0.03577665,0.03705274,0.038519135,0.04016383,0.041773675,0.04373668,0.04580007,0.04882992,0.052791765
