Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,19,7,2022,22,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.70439585,0.7171977,0.724248,0.7305576,0.73665375,0.7412886,0.7460165,0.7505234,0.755892,0.760794,0.76558225,0.7702828,0.77616365,0.7815543,0.787156,0.7944072,0.80194675,0.8113314,0.82599755
LSHTM,19,7,2022,23,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.72432175,0.7361284,0.7442579,0.7498446,0.75597825,0.7606567,0.76554795,0.7704764,0.7754289,0.780051,0.7841366,0.7895028,0.7949501,0.8007884,0.80618725,0.812723,0.8210153,0.830093,0.8447606
LSHTM,19,7,2022,24,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.74597355,0.7587624,0.7656797,0.7714414,0.77668675,0.7822439,0.78692095,0.7927856,0.7972482,0.80139,0.80634035,0.8106682,0.81566245,0.8218204,0.826604,0.8333854,0.84116425,0.8514088,0.86504355
LSHTM,19,7,2022,25,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7709649,0.7823593,0.78876395,0.7950678,0.80050075,0.8051505,0.8105153,0.8150534,0.81978705,0.824384,0.82846125,0.8334296,0.8377977,0.8432895,0.848736,0.8545148,0.86285495,0.8731534,0.8859418
LSHTM,19,7,2022,26,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.7960911,0.8067341,0.81330665,0.8193708,0.824299,0.8295702,0.83370765,0.8389678,0.8439143,0.8477315,0.85213085,0.8558398,0.8609402,0.8654696,0.87149075,0.8769568,0.8838892,0.8944768,0.90819255
LSHTM,19,7,2022,27,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8196088,0.8306736,0.8372691,0.8433436,0.848086,0.853175,0.85744815,0.8616904,0.866514,0.870499,0.87471235,0.878794,0.8829412,0.8878775,0.89329125,0.899227,0.9049166,0.9150024,0.929068
LSHTM,19,7,2022,28,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.84229285,0.8523788,0.86070355,0.8658576,0.87067225,0.8752796,0.8790433,0.8834316,0.88774385,0.891989,0.89607405,0.900547,0.9041904,0.9083646,0.91383925,0.9198214,0.9266345,0.9347136,0.94735655
LSHTM,19,7,2022,29,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.86152515,0.8733988,0.88022635,0.8862168,0.891404,0.8951598,0.89856335,0.902784,0.90732985,0.9115145,0.915495,0.9194146,0.9234332,0.927992,0.932446,0.9375932,0.94500065,0.954412,0.9639698
LSHTM,19,7,2022,30,4,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8804251,0.8911633,0.89783495,0.9034152,0.90786575,0.9123833,0.91664445,0.9202826,0.92457405,0.928438,0.93203545,0.9358804,0.9397839,0.9440742,0.94860525,0.9540934,0.96034035,0.9679078,0.9788377
LSHTM,19,7,2022,1,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8963844,0.9061181,0.9123644,0.9173114,0.92144975,0.9271342,0.9307985,0.9348756,0.9383944,0.9422835,0.94576925,0.949311,0.95284975,0.9574649,0.962227,0.966777,0.97266055,0.979366,0.9900641
LSHTM,19,7,2022,2,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.90774445,0.9172588,0.92322455,0.9281782,0.9326995,0.9375746,0.9417705,0.9460704,0.949615,0.9527905,0.9559417,0.9593792,0.96329965,0.9670982,0.9717555,0.9765692,0.98153105,0.9872847,0.9965081
LSHTM,19,7,2022,3,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.91455625,0.9247524,0.930553,0.9358986,0.9404615,0.944994,0.9490469,0.9530286,0.9564391,0.960013,0.9629886,0.9665018,0.9706439,0.9740965,0.9775045,0.9818666,0.9866033,0.99358900000000006,1.002114
LSHTM,19,7,2022,4,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9191771,0.9294225,0.93599705,0.9405306,0.945199,0.949218,0.9526848,0.9574954,0.960447,0.9640755,0.96650245,0.9699228,0.97379305,0.9771905,0.98103325,0.9853174,0.9907248,0.9964396,1.0044555
LSHTM,19,7,2022,5,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92099855,0.9307077,0.9371635,0.94281,0.94757425,0.9510726,0.95428895,0.9575438,0.9610031,0.964256,0.96739055,0.970516,0.9741107,0.9781364,0.9816145,0.9863508,0.991175,0.9972573,1.0055375
LSHTM,19,7,2022,6,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9199004,0.9292833,0.93723245,0.9421162,0.94652425,0.9500649,0.95359835,0.9565304,0.95963105,0.962988,0.96585125,0.969115,0.9723471,0.9764108,0.9805765,0.985011,0.9897421,0.9957147,1.004683
LSHTM,19,7,2022,7,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.91647475,0.926375,0.9347505,0.9397176,0.94379025,0.9476796,0.9508987,0.9542408,0.9571615,0.960245,0.96344965,0.9669354,0.9697675,0.9733934,0.9774115,0.9817614,0.9862059,0.9928045,1.001724
LSHTM,19,7,2022,8,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9123105,0.9235892,0.9302612,0.9355996,0.939934,0.9441462,0.94738955,0.9507512,0.9535226,0.9567135,0.9595344,0.962773,0.9661617,0.9695045,0.973873,0.9772888,0.98164925,0.9874489,0.9977373
LSHTM,19,7,2022,9,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9067613,0.9188016,0.9252738,0.9314958,0.9356945,0.9398201,0.94320425,0.946599,0.9493653,0.9523875,0.95510995,0.958253,0.96198055,0.9646792,0.9689105,0.9725876,0.97728135,0.9827678,0.99370585
LSHTM,19,7,2022,10,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9028943,0.9143977,0.9215605,0.9269096,0.93166225,0.9351648,0.9388823,0.9417844,0.9445191,0.9482215,0.9509684,0.953821,0.9570248,0.9604407,0.964499,0.9685568,0.9727426,0.9790688,0.98873555
LSHTM,19,7,2022,11,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.89910475,0.9098721,0.91774545,0.923271,0.92752325,0.9311055,0.934846,0.9376406,0.9407611,0.944318,0.94707785,0.9503364,0.95402955,0.9575968,0.96088725,0.9645562,0.96907235,0.9759809,0.98513815
LSHTM,19,7,2022,12,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8966521,0.9071599,0.91470615,0.9206306,0.9249135,0.9285775,0.93195525,0.9355038,0.9386501,0.9415805,0.94496935,0.9480442,0.9511008,0.9548535,0.958297,0.9623738,0.9666817,0.9731741,0.9815441
LSHTM,19,7,2022,13,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.89621905,0.9058288,0.91300585,0.9191942,0.92364725,0.9273521,0.93129145,0.9344704,0.93772305,0.94098,0.9440761,0.9473108,0.95035955,0.9539136,0.95770525,0.9614256,0.96531635,0.9709175,0.98065075
LSHTM,19,7,2022,14,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.89676545,0.9065893,0.91421555,0.9198976,0.92444125,0.9283362,0.93129295,0.9349618,0.93887125,0.941969,0.9450515,0.948186,0.95167695,0.9549936,0.958352,0.9620912,0.96647085,0.9714534,0.981689
LSHTM,19,7,2022,15,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.8999513,0.9091771,0.91676495,0.9223738,0.927016,0.9307466,0.93460565,0.937952,0.94176785,0.94466,0.94804525,0.9513762,0.9545974,0.9582661,0.961516,0.9649418,0.96915235,0.9756744,0.98464485
LSHTM,19,7,2022,16,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9046715,0.9150573,0.92109045,0.9274182,0.9317655,0.9356414,0.9394358,0.9431158,0.9464022,0.95022,0.95318535,0.9566068,0.9601391,0.9632007,0.96659675,0.9708384,0.9750786,0.981775,0.98889455
LSHTM,19,7,2022,17,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9116139,0.9214911,0.92959375,0.9341904,0.9390235,0.9427756,0.9468633,0.950318,0.95400885,0.9573225,0.9606103,0.9634892,0.96731775,0.9705374,0.9745585,0.9783788,0.98358595,0.9886516,0.99851105
LSHTM,19,7,2022,18,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92078445,0.9318754,0.9382484,0.9441856,0.9483555,0.9527356,0.9559927,0.9595642,0.96347175,0.966182,0.97015195,0.9736556,0.97677855,0.9808146,0.98438525,0.988002,0.9930452,0.9993265,1.008431
LSHTM,19,7,2022,19,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.93360355,0.9434131,0.9505741,0.9560284,0.96021675,0.96414,0.96782145,0.9712162,0.97466755,0.97786,0.98109595,0.9847788,0.98841025,0.9918243,0.9954155,0.9998452,1.004492,1.011291,1.0225155
LSHTM,19,7,2022,20,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9481022,0.9571583,0.9636313,0.9689796,0.97373625,0.9774573,0.98137245,0.9845842,0.9879634,0.9914575,0.9946899,0.9978682,1.001537,1.005022,1.0084575,1.012552,1.0184235,1.024939,1.0372615
LSHTM,19,7,2022,21,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9623304,0.9729419,0.9792074,0.9838232,0.98814825,0.9921394,0.99588275,0.9996066,1.0023255,1.005775,1.00935,1.012792,1.0159535,1.019636,1.023655,1.027714,1.033743,1.040622,1.0525845
LSHTM,19,7,2022,22,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9783853,0.987975,0.99469825,0.9996166,1.00331,1.007347,1.01151,1.014856,1.0184455,1.021405,1.023899,1.028224,1.0316335,1.035709,1.039925,1.045082,1.049789,1.05594,1.068099
LSHTM,19,7,2022,23,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.994305,1.003771,1.010607,1.015918,1.01975,1.022954,1.026713,1.031002,1.0339575,1.03747,1.040519,1.044108,1.0483405,1.052155,1.056845,1.06152,1.0664805,1.073601,1.0844585
LSHTM,19,7,2022,24,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0108785,1.020554,1.026132,1.031438,1.03508,1.03963,1.0432065,1.047122,1.0503665,1.05375,1.056256,1.060442,1.064548,1.069125,1.0728725,1.077652,1.083315,1.090827,1.1021715
LSHTM,19,7,2022,25,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0274725,1.035837,1.04115,1.046112,1.05098,1.055157,1.059005,1.062472,1.065831,1.06897,1.072578,1.076526,1.080027,1.08406,1.08859,1.09415,1.1003715,1.10698,1.118142
LSHTM,19,7,2022,26,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.041037,1.049848,1.056198,1.06119,1.0657575,1.069479,1.073063,1.076858,1.0808355,1.0835,1.087158,1.090586,1.094706,1.098933,1.1037675,1.10854,1.1149045,1.123056,1.134
LSHTM,19,7,2022,27,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0544985,1.062601,1.0692625,1.07439,1.079945,1.082957,1.0864615,1.089776,1.09317,1.09682,1.1004925,1.104244,1.1083475,1.112553,1.116855,1.122038,1.1282515,1.135355,1.149385
LSHTM,19,7,2022,28,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.065088,1.07414,1.0808885,1.086068,1.091105,1.09487,1.0982795,1.101558,1.105,1.108095,1.111779,1.115366,1.119968,1.124435,1.12936,1.13403,1.139318,1.146297,1.1607605
LSHTM,19,7,2022,29,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.074117,1.083848,1.089657,1.095446,1.0998475,1.10453,1.108423,1.111564,1.11472,1.118385,1.121278,1.1258,1.130177,1.134186,1.13873,1.143544,1.14973,1.158414,1.1705115
LSHTM,19,7,2022,30,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.081229,1.091109,1.0979855,1.102634,1.1073825,1.111474,1.115369,1.119206,1.1226865,1.12594,1.129794,1.13412,1.1379905,1.142533,1.1473075,1.152452,1.158116,1.167186,1.18127
LSHTM,19,7,2022,31,5,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0872755,1.09627,1.102667,1.10862,1.1130275,1.117386,1.1212015,1.125412,1.128612,1.1321,1.136189,1.140548,1.144551,1.148743,1.1534875,1.159604,1.166423,1.174592,1.187676
LSHTM,19,7,2022,1,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0897335,1.099528,1.106015,1.113024,1.1174775,1.121621,1.125488,1.129476,1.1337255,1.1375,1.1411485,1.145198,1.1490015,1.153316,1.1584,1.164544,1.171432,1.180184,1.193473
LSHTM,19,7,2022,2,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0917885,1.102007,1.107884,1.114988,1.1203975,1.125217,1.1295525,1.13334,1.1370875,1.14081,1.144759,1.149092,1.1525645,1.157321,1.1618425,1.167252,1.1743595,1.183571,1.195951
LSHTM,19,7,2022,3,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0914875,1.102904,1.1105085,1.1163,1.1218175,1.127343,1.1313965,1.13494,1.1388475,1.14341,1.1474345,1.151282,1.1552975,1.159766,1.1640975,1.169314,1.1758895,1.184995,1.198778
LSHTM,19,7,2022,4,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0928155,1.103794,1.112757,1.117686,1.123195,1.127885,1.1329495,1.136958,1.1402985,1.144545,1.148268,1.152428,1.15697,1.161696,1.1659475,1.171016,1.177566,1.185513,1.198105
LSHTM,19,7,2022,5,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.092479,1.105196,1.112847,1.118908,1.1236675,1.129141,1.1333365,1.137398,1.1416465,1.14541,1.1490745,1.153592,1.157839,1.16209,1.1671025,1.172406,1.1785745,1.185523,1.1982305
LSHTM,19,7,2022,6,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.095639,1.106098,1.1141755,1.119078,1.124645,1.129754,1.1342155,1.13868,1.142383,1.145985,1.1500845,1.154022,1.158352,1.163083,1.1682,1.17291,1.17933,1.186958,1.1986155
LSHTM,19,7,2022,7,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0976895,1.106849,1.1147205,1.120588,1.1259975,1.130882,1.134995,1.139092,1.142801,1.14703,1.150809,1.155374,1.1589635,1.163606,1.1689675,1.174554,1.1810415,1.188209,1.2001665
LSHTM,19,7,2022,8,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.099287,1.109624,1.116522,1.12271,1.127645,1.132498,1.1363255,1.139908,1.14406,1.14879,1.1526245,1.15663,1.159811,1.164493,1.1701525,1.176748,1.1823625,1.189427,1.2028425
LSHTM,19,7,2022,9,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1016905,1.111804,1.119364,1.125172,1.1297125,1.134265,1.1378525,1.142236,1.146532,1.15044,1.154839,1.158646,1.1631235,1.167412,1.1724425,1.177826,1.184003,1.192484,1.204983
LSHTM,19,7,2022,10,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1056735,1.115145,1.1229055,1.127896,1.132615,1.136811,1.1410395,1.14526,1.149602,1.15389,1.1581045,1.161594,1.1660105,1.169981,1.1754825,1.181142,1.186462,1.195555,1.20651
LSHTM,19,7,2022,11,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.108732,1.119136,1.1260455,1.131882,1.13613,1.139739,1.144933,1.14971,1.1544115,1.15792,1.161078,1.165104,1.1691835,1.173905,1.1791925,1.185018,1.1904,1.198415,1.210962
LSHTM,19,7,2022,12,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.112284,1.123196,1.130758,1.135466,1.1407075,1.144964,1.1496265,1.15439,1.157932,1.1621,1.1663335,1.169862,1.174067,1.178435,1.18349,1.188692,1.1943245,1.203443,1.2163745
LSHTM,19,7,2022,13,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.117117,1.127983,1.1355565,1.140306,1.1457775,1.150237,1.154689,1.158958,1.1637475,1.167255,1.1712945,1.174822,1.179244,1.183635,1.1886125,1.1936,1.2003015,1.207908,1.222957
LSHTM,19,7,2022,14,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.123567,1.133164,1.140322,1.145442,1.15118,1.155367,1.1599495,1.164652,1.16927,1.173205,1.177427,1.180814,1.1843915,1.18896,1.19374,1.199214,1.205551,1.214821,1.2273115000000001
LSHTM,19,7,2022,15,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1274765,1.139274,1.1461295,1.15182,1.1560575,1.16032,1.1657765,1.169778,1.174331,1.178355,1.182917,1.18692,1.1904705,1.1952,1.2000475,1.204862,1.2104265,1.220553,1.2359415
LSHTM,19,7,2022,16,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1325465,1.143053,1.1514395,1.156632,1.161505,1.166588,1.1706855,1.175636,1.179451,1.183145,1.187738,1.191944,1.1957595,1.200694,1.2058425,1.211044,1.2168535,1.225742,1.242371
LSHTM,19,7,2022,17,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1351385,1.148185,1.1555585,1.16202,1.1662875,1.17142,1.176276,1.180602,1.184443,1.187845,1.1920135,1.19653,1.20077,1.205281,1.2099875,1.21605,1.2235655,1.232103,1.248586
LSHTM,19,7,2022,18,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1388385,1.152043,1.158801,1.165254,1.170125,1.175433,1.1800565,1.184156,1.1876665,1.191955,1.19626,1.200414,1.205011,1.209075,1.21379,1.22108,1.22877,1.237443,1.254091
LSHTM,19,7,2022,19,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.140499,1.154547,1.1621465,1.16818,1.173385,1.177639,1.1815415,1.186018,1.1905455,1.194825,1.198856,1.20318,1.2073755,1.212803,1.21849,1.225574,1.232519,1.241291,1.2566265
LSHTM,19,7,2022,20,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1415445,1.154473,1.1628715,1.168994,1.1744625,1.178894,1.182682,1.187552,1.191921,1.196075,1.2002,1.204354,1.209078,1.214553,1.2209175,1.2271,1.2347965,1.244369,1.2572735
LSHTM,19,7,2022,21,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1411395,1.153484,1.162754,1.168624,1.1739375,1.178898,1.18367,1.187866,1.1919565,1.19564,1.19987,1.204264,1.209098,1.214243,1.22026,1.227196,1.2359265,1.243986,1.2577955
LSHTM,19,7,2022,22,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1392635,1.150797,1.1594485,1.166616,1.17183,1.177327,1.181433,1.18577,1.19018,1.19502,1.1988635,1.203,1.2073455,1.21245,1.2185725,1.225398,1.2330075,1.242051,1.2560215
LSHTM,19,7,2022,23,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1349165,1.146534,1.1550755,1.161614,1.1675975,1.172414,1.1779825,1.182704,1.186741,1.191555,1.1960745,1.200292,1.2046435,1.21013,1.2155475,1.222254,1.2285095,1.236893,1.2501795
LSHTM,19,7,2022,24,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.127235,1.139189,1.148213,1.155362,1.16171,1.166607,1.172176,1.176628,1.181572,1.185905,1.19071,1.194784,1.19917,1.204983,1.211145,1.21721,1.2244435,1.232717,1.2461665
LSHTM,19,7,2022,25,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1158655,1.130352,1.1394405,1.145932,1.1532525,1.159084,1.1637595,1.168436,1.173503,1.17863,1.183207,1.187674,1.1930165,1.198649,1.2043175,1.211204,1.2201115,1.228275,1.2426
LSHTM,19,7,2022,26,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.1033935,1.116949,1.1279185,1.135464,1.141735,1.148626,1.1537095,1.158686,1.1644255,1.169655,1.17462,1.179704,1.1851,1.191587,1.197445,1.204904,1.21382,1.224722,1.2401105
LSHTM,19,7,2022,27,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.085793,1.102486,1.1129355,1.12092,1.12856,1.13545,1.1414365,1.148326,1.154061,1.15921,1.1654555,1.170516,1.1772555,1.183033,1.189995,1.197674,1.209143,1.221701,1.2393165
LSHTM,19,7,2022,28,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0657045,1.082115,1.096336,1.105624,1.113995,1.121474,1.128118,1.135034,1.1422995,1.14901,1.1550335,1.16129,1.167317,1.174894,1.181965,1.19067,1.2027125,1.219333,1.238652
LSHTM,19,7,2022,29,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.0446820000000001,1.062805,1.0760945,1.0884,1.09851,1.105457,1.1140715,1.122276,1.12987,1.135645,1.1426125,1.150426,1.1593605,1.166468,1.1757625,1.184566,1.1970375,1.216301,1.2418455
LSHTM,19,7,2022,30,6,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,1.019967,1.041781,1.057656,1.070602,1.08005,1.090688,1.098856,1.107492,1.116011,1.123335,1.1310415,1.14019,1.1485535,1.159227,1.168545,1.179704,1.1947245,1.213844,1.244213
LSHTM,19,7,2022,1,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.99545665,1.019161,1.0385495,1.050726,1.0624025,1.073793,1.0840875,1.092322,1.1020395,1.110055,1.1198005,1.129244,1.1402915,1.15183,1.1617125,1.175244,1.192353,1.212389,1.243862
LSHTM,19,7,2022,2,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9702283,0.9987521,1.0195495,1.034374,1.0448525,1.05828,1.0685305,1.078272,1.0868085,1.09843,1.1081795,1.118014,1.1304235,1.143166,1.15619,1.170048,1.1894395,1.211028,1.2460365
LSHTM,19,7,2022,3,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.94499235,0.9802472,0.99987175,1.015264,1.02914,1.042491,1.053216,1.063554,1.074219,1.085945,1.0975745,1.109366,1.1228785,1.13404,1.1494525,1.165834,1.184905,1.209328,1.248592
LSHTM,19,7,2022,4,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.92153205,0.9589398,0.98070975,0.9970922,1.0138175,1.027727,1.0399065,1.05112,1.062537,1.075415,1.0872545,1.100128,1.1133775,1.125281,1.1424675,1.159462,1.1820005,1.207214,1.251391
LSHTM,19,7,2022,5,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.9039465,0.9387831,0.962545,0.9828238,0.999305,1.014218,1.027312,1.039182,1.051554,1.06444,1.076059,1.091814,1.1051905,1.118679,1.13606,1.155812,1.1763395,1.208596,1.251521
LSHTM,19,7,2022,6,7,2022,Midlands,R,EpiNow ONS Positivity,Nowcast,Survey,0.1,0.89178845,0.9271464,0.953168,0.9741316,0.99274125,1.008741,1.020941,1.032384,1.046681,1.057825,1.0713135,1.087412,1.101175,1.114614,1.1322325,1.151588,1.175599,1.208364,1.251795
LSHTM,19,7,2022,14,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.099915265,-0.09665608,-0.094256635,-0.09280454,-0.091514,-0.09019401,-0.0891347,-0.08818352,-0.086996435,-0.0859367,-0.084894835,-0.08403122,-0.083070265,-0.08199484,-0.080998425,-0.07988056,-0.07865607,-0.07682688,-0.07438617
LSHTM,19,7,2022,15,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.1004211,-0.09715003,-0.09513497,-0.09335826,-0.0919269,-0.09039401,-0.0894181,-0.08831648,-0.08744457,-0.08630895,-0.08532215,-0.08427708,-0.0831766,-0.08225419,-0.081134800000000007,-0.08008608,-0.07861863,-0.07668731,-0.07435008
LSHTM,19,7,2022,16,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09955812,-0.09608456,-0.09379694,-0.09200114,-0.090573375,-0.08941362,-0.08806271,-0.08686118,-0.08595918,-0.08509195,-0.084139455,-0.08308212,-0.08197632,-0.08082123,-0.079652125,-0.07852548,-0.07702447,-0.07528166,-0.0725508
LSHTM,19,7,2022,17,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09666358,-0.09318039,-0.09093465,-0.08911964,-0.0876388,-0.08655506,-0.08532241,-0.08409652,-0.0830586,-0.0819888,-0.081096815,-0.08008254,-0.07905743,-0.07789451,-0.076784575,-0.07566768,-0.074200315,-0.07231552,-0.069343665
LSHTM,19,7,2022,18,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.09215954,-0.08882637,-0.086223525,-0.08473936,-0.083260125,-0.08217437,-0.08101033,-0.07988428,-0.078769965,-0.07774435,-0.07664323,-0.07566566,-0.07475141,-0.07363789,-0.072576625,-0.07129666,-0.06993009,-0.06804418,-0.064898375
LSHTM,19,7,2022,19,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.086139115,-0.0826082,-0.08065781,-0.07903156,-0.07763925,-0.07641386,-0.075201595,-0.074125,-0.073165115,-0.07218965,-0.071230505,-0.0704819,-0.069535625,-0.06829049,-0.06714895,-0.06586884,-0.064405605,-0.06250535,-0.05880386
LSHTM,19,7,2022,20,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.079089645,-0.07572511,-0.073815165,-0.07226886,-0.070974,-0.06972337,-0.068744005,-0.06776118,-0.06675815,-0.06572775,-0.06487782,-0.06397044,-0.06308228,-0.06218471,-0.060924425,-0.0595358,-0.057845105,-0.05536157,-0.05204066
LSHTM,19,7,2022,21,4,2022,Midlands,growth_rate,EpiNow ONS Positivity,Nowcast,Survey,0.1,-0.071173565,-0.06849115,-0.06638362,-0.06487198,-0.063476275,-0.062417,-0.061521635,-0.0605735,-0.059701045,-0.05870215,-0.0577824,-0.05668026,-0.055775685,-0.05492037,-0.05385375,-0.05245464,-0.05024317,-0.04798781,-0.044656815
